DateTime,pv_E01,pv_E02,pv_E03,pv_E04,pv_E05,pv_E06,pv_E07,pv_IH,pv_IH_CW,pv_IH_KW,pv_LH1,pv_LH2,pv_LH3,pv_LH4,pv_LH5,pv_LH6,pv_LH7,pv_LH8,pv_M01,pv_M02,pv_M03,pv_M04,pv_M05,pv_M06,pv_M07,pv_M08,pv_M09,pv_M10,pv_M11,pv_M12,pv_M13,pv_M14,pv_M15,pv_M16,pv_M17,pv_M18,pv_M19,pv_P01,pv_P02,pv_P03,pv_POS,pv_ROT,pv_S01,pv_S02,pv_S03,pv_S04,pv_S05,pv_SH_CW,pv_TB1,pv_TB2,pv_TB3,pv_TB4,pv_TB5,pv_TB6,sv_E01,sv_E02,sv_E03,sv_E04,sv_E05,sv_E06,sv_E07,sv_IH,sv_M01,sv_M02,sv_M03,sv_M04,sv_M05,sv_M06,sv_M07,sv_M08,sv_M09,sv_M10,sv_M11,sv_M12,sv_M13,sv_M14,sv_M15,sv_M16,sv_M17,sv_M18,sv_M19,sv_P01,sv_POS,sv_ROT
2024-02-28 16:22:22,1246.855014,1311.630981,762.6460922,15.53914456,517.8169352,964.4402621,964.4402621,34.65850232,11.21828212,0,833.2485004,833.2485004,833.2485004,833.2485004,833.2485004,833.2485004,833.2485004,833.2485004,10.35628646,9.116995734,1.764663682,0.16612376,0,0.824282254,1.706345949,0.082771728,0.041298214,0.249810765,0.041298214,0,0.824282254,0.082771728,1.764663682,0,1.492051236,0,0,1299.917177,3.293434841,829.95017,0,0,20.70936601,21.41857063,21.49793868,20.70936601,935.0347884,16.12280683,0,0,0,0,0,0,1529.224739,1529.224739,1529.224739,1529.224739,1529.224739,1529.224739,1529.224739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.3669101,0,0
2024-02-28 16:22:23,1239.640394,1292.53302,752.3111175,15.76976917,526.8042427,970.1707618,970.1707618,34.31248651,11.47770056,0,839.855975,839.855975,839.855975,839.855975,839.855975,839.855975,839.855975,839.855975,10.21740324,9.149148535,1.740494092,0.165997623,0,0.821231334,1.691058437,0.082740367,0.041290477,0.249526886,0.041290477,0,0.821231334,0.082740367,1.740494092,0,1.481265401,0,0,1299.378277,3.365903135,839.4847978,0,0,20.72848677,21.40873093,21.48397464,20.72848677,930.9701063,15.8884286,0,0,0,0,0,0,1518.203827,1518.203827,1518.203827,1518.203827,1518.203827,1518.203827,1518.203827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.4907501,0,0
2024-02-28 16:22:24,1232.300213,1273.606349,742.3587426,15.99934264,535.7839538,975.7485779,975.7485779,33.96598853,11.7396391,0,846.3396579,846.3396579,846.3396579,846.3396579,846.3396579,846.3396579,846.3396579,846.3396579,10.08381501,9.17981612,1.716579824,0.165846356,0,0.818075556,1.67570195,0.082696312,0.041276366,0.249205793,0.041276366,0,0.818075556,0.082696312,1.716579824,0,1.47036504,0,0,1298.640252,3.440376802,848.9224317,0,0,20.74431585,21.39561541,21.46674514,20.74431585,926.7932916,15.65768791,0,0,0,0,0,0,1507.064917,1507.064917,1507.064917,1507.064917,1507.064917,1507.064917,1507.064917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.7984046,0,0
2024-02-28 16:22:25,1224.837881,1254.857713,732.7915014,16.22777714,544.7525059,981.1720571,981.1720571,33.6191488,12.00398344,0,852.6974239,852.6974239,852.6974239,852.6974239,852.6974239,852.6974239,852.6974239,852.6974239,9.955555177,9.20899184,1.692929479,0.165670115,0,0.814816577,1.66028289,0.082639627,0.04125591,0.248847757,0.04125591,0,0.814816577,0.082639627,1.692929479,0,1.459354947,0,0,1297.704152,3.516818474,858.2596639,0,0,20.75685937,21.3792417,21.44626942,20.75685937,922.5064387,15.43066328,0,0,0,0,0,0,1495.812911,1495.812911,1495.812911,1495.812911,1495.812911,1495.812911,1495.812911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2878554,0,0
2024-02-28 16:22:26,1217.256851,1236.293735,723.6117676,16.45498545,553.7063473,986.4396111,986.4396111,33.2721076,12.27061855,0,858.9272026,858.9272026,858.9272026,858.9272026,858.9272026,858.9272026,858.9272026,858.9272026,9.832654947,9.236669658,1.669551532,0.165469067,0,0.811456094,1.644807675,0.082570384,0.041229142,0.24845306,0.041229142,0,0.811456094,0.082570384,1.669551532,0,1.448239949,0,0,1296.571102,3.595190058,867.4931333,0,0,20.76612474,21.35962872,21.422568,20.76612474,918.1116827,15.20743161,0,0,0,0,0,0,1484.452746,1484.452746,1484.452746,1484.452746,1484.452746,1484.452746,1484.452746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.9570152,0,0
2024-02-28 16:22:27,1209.560619,1217.920919,714.8217546,16.680881,562.6419391,991.5497174,991.5497174,32.92500502,12.53942865,0,865.0269793,865.0269793,865.0269793,865.0269793,865.0269793,865.0269793,865.0269793,865.0269793,9.715143294,9.262844154,1.646454336,0.165243385,0,0.807995842,1.62928273,0.082488659,0.041196097,0.248022,0.041196097,0,0.807995842,0.082488659,1.646454336,0,1.437024907,0,0,1295.242306,3.675452757,876.6195271,0,0,20.77212072,21.33679664,21.39566264,20.77212072,913.6111979,14.98806811,0,0,0,0,0,0,1472.989394,1472.989394,1472.989394,1472.989394,1472.989394,1472.989394,1472.989394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.8037281,0,0
2024-02-28 16:22:28,1201.752719,1199.745647,706.4235142,16.90537792,571.5557564,996.50092,996.50092,32.57798093,12.81029735,0,870.9947951,870.9947951,870.9947951,870.9947951,870.9947951,870.9947951,870.9947951,870.9947951,9.603046972,9.287510523,1.62364611,0.164993254,0,0.804437594,1.613714489,0.08239453,0.041156811,0.247554889,0.041156811,0,0.804437594,0.08239453,1.62364611,0,1.425714714,0,0,1293.719044,3.757567083,885.6355818,0,0,20.77485732,21.31076691,21.36557636,20.77485732,909.0071972,14.77264628,0,0,0,0,0,0,1461.427859,1461.427859,1461.427859,1461.427859,1461.427859,1461.427859,1461.427859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.8257706,0,0
2024-02-28 16:22:29,1193.836723,1181.77417,698.4189363,17.12839108,580.4442897,1001.29183,1001.29183,32.23117488,13.08310762,0,876.8287484,876.8287484,876.8287484,876.8287484,876.8287484,876.8287484,876.8287484,876.8287484,9.496390495,9.310664578,1.601134947,0.164718869,0,0.800783156,1.598109393,0.082288084,0.041111325,0.247052052,0.041111325,0,0.800783156,0.082288084,1.601134947,0,1.414314291,0,0,1292.002671,3.841492878,894.5380847,0,0,20.7743459,21.28156222,21.33233343,20.7743459,904.3019312,14.56123792,0,0,0,0,0,0,1449.773176,1449.773176,1449.773176,1449.773176,1449.773176,1449.773176,1449.773176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.0208527,0,0
2024-02-28 16:22:30,1185.816241,1164.012618,690.809748,17.34983609,589.3040465,1005.921125,1005.921125,31.88472609,13.35774186,0,882.5269953,882.5269953,882.5269953,882.5269953,882.5269953,882.5269953,882.5269953,882.5269953,9.395196132,9.332302751,1.578928799,0.164420432,0,0.797034373,1.582473883,0.082169411,0.04105968,0.246513831,0.04105968,0,0.797034373,0.082169411,1.578928799,0,1.402828586,0,0,1290.094618,3.927189325,903.3238751,0,0,20.77059907,21.24920651,21.29595934,20.77059907,899.4976871,14.35391304,0,0,0,0,0,0,1438.030406,1438.030406,1438.030406,1438.030406,1438.030406,1438.030406,1438.030406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.3866189,0,0
2024-02-28 16:22:31,1177.69492,1146.466984,683.5975134,17.56962936,598.1315525,1010.387552,1010.387552,31.53877335,13.63408199,0,888.0877502,888.0877502,888.0877502,888.0877502,888.0877502,888.0877502,888.0877502,888.0877502,9.299483903,9.352422096,1.557035484,0.164098157,0,0.793193123,1.566814403,0.082038606,0.041001921,0.245940576,0.041001921,0,0.793193123,0.082038606,1.557035484,0,1.391262573,0,0,1287.996393,4.01461497,911.9898454,0,0,20.76363074,21.21372492,21.25648081,20.76363074,894.5967878,14.15073988,0,0,0,0,0,0,1426.204639,1426.204639,1426.204639,1426.204639,1426.204639,1426.204639,1426.204639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.9206489,0,0
2024-02-28 16:22:32,1169.476437,1129.143131,676.7836327,17.78768814,606.9233528,1014.689924,1014.689924,31.193455,13.91200944,0,893.5092864,893.5092864,893.5092864,893.5092864,893.5092864,893.5092864,893.5092864,893.5092864,9.209271569,9.371020283,1.535462674,0.163752266,0,0.789261317,1.551137392,0.081895768,0.040938095,0.245332657,0.040938095,0,0.789261317,0.081895768,1.535462674,0,1.37962125,0,0,1285.709575,4.103727736,920.5329425,0,0,20.7534561,21.17514385,21.21392575,20.7534561,889.6015909,13.95178487,0,0,0,0,0,0,1414.300986,1414.300986,1414.300986,1414.300986,1414.300986,1414.300986,1414.300986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.6204591,0,0
2024-02-28 16:22:33,1161.164505,1112.046787,670.3693423,18.00393052,615.6760139,1018.827126,1018.827126,30.84890887,14.19140521,0,898.7899371,898.7899371,898.7899371,898.7899371,898.7899371,898.7899371,898.7899371,898.7899371,9.124574628,9.388095608,1.514217901,0.163382991,0,0.785240901,1.535449285,0.081741002,0.04086825,0.244690452,0.04086825,0,0.785240901,0.081741002,1.514217901,0,1.367909633,0,0,1283.235818,4.194484944,928.9501688,0,0,20.74009162,21.13349088,21.16832326,20.74009162,884.5144878,13.75711261,0,0,0,0,0,0,1402.324583,1402.324583,1402.324583,1402.324583,1402.324583,1402.324583,1402.324583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.4835032,0,0
2024-02-28 16:22:34,1152.762865,1095.183543,664.3557139,18.21827549,624.3861244,1022.798109,1022.798109,30.50527218,14.47214994,0,903.9280958,903.9280958,903.9280958,903.9280958,903.9280958,903.9280958,903.9280958,903.9280958,9.045406314,9.403646985,1.493308548,0.162990571,0,0.781133853,1.519756509,0.081574415,0.04079244,0.244014355,0.04079244,0,0.781133853,0.081574415,1.493308548,0,1.35613276,0,0,1280.57685,4.286843325,937.2385833,0,0,20.723555,21.08879479,21.11970365,20.723555,879.3379027,13.56678584,0,0,0,0,0,0,1390.280583,1390.280583,1390.280583,1390.280583,1390.280583,1390.280583,1390.280583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.5071736,0,0
2024-02-28 16:22:35,1144.275291,1078.55885,658.7436546,18.43064297,633.0502967,1026.601895,1026.601895,30.16268158,14.75412397,0,908.9222166,908.9222166,908.9222166,908.9222166,908.9222166,908.9222166,908.9222166,908.9222166,8.971777589,9.417673949,1.472741846,0.162575255,0,0.77694218,1.504065481,0.081396123,0.040710717,0.243304773,0.040710717,0,0.77694218,0.081396123,1.472741846,0,1.344295684,0,0,1277.734467,4.380759045,945.3953031,0,0,20.70386522,21.04108553,21.06809838,20.70386522,874.0742914,13.38086539,0,0,0,0,0,0,1378.174157,1378.174157,1378.174157,1378.174157,1378.174157,1378.174157,1378.174157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.6888024,0,0
2024-02-28 16:22:36,1135.705581,1062.178022,653.5339067,18.64095382,641.6651682,1030.237576,1030.237576,29.82127297,15.03720732,0,913.7708155,913.7708155,913.7708155,913.7708155,913.7708155,913.7708155,913.7708155,913.7708155,8.903697142,9.430176655,1.452524876,0.162137303,0,0.772667922,1.488382606,0.081206243,0.040623137,0.242562124,0.040623137,0,0.772667922,0.081206243,1.452524876,0,1.332403475,0,0,1274.71054,4.476187719,953.4175042,0,0,20.68104251,20.99039424,21.01354005,20.68104251,868.7261406,13.19941022,0,0,0,0,0,0,1366.010494,1366.010494,1366.010494,1366.010494,1366.010494,1366.010494,1366.010494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.0256626,0,0
2024-02-28 16:22:37,1127.057562,1046.046227,648.7270472,18.84912991,650.2274028,1033.704314,1033.704314,29.48118157,15.32127983,0,918.4724702,918.4724702,918.4724702,918.4724702,918.4724702,918.4724702,918.4724702,918.4724702,8.841171391,9.44115588,1.432664563,0.16167698,0,0.768313149,1.472714272,0.081004897,0.040529761,0.241786841,0.040529761,0,0.768313149,0.081004897,1.432664563,0,1.320461214,0,0,1271.507009,4.57308443,961.3024225,0,0,20.65510833,20.9367532,20.95606242,20.65510833,863.2959667,13.02247734,0,0,0,0,0,0,1353.794794,1353.794794,1353.794794,1353.794794,1353.794794,1353.794794,1353.794794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.5149691,0,0
2024-02-28 16:22:38,1118.335083,1030.168493,644.3234881,19.0550941,658.7336922,1037.001339,1037.001339,29.14254178,15.60622114,0,923.0258209,923.0258209,923.0258209,923.0258209,923.0258209,923.0258209,923.0258209,923.0258209,8.784204479,9.450613018,1.413167671,0.161194562,0,0.763879958,1.45706685,0.080792213,0.040430647,0.240979368,0.040430647,0,0.763879958,0.080792213,1.413167671,0,1.308473993,0,0,1268.125883,4.671403747,969.0473552,0,0,20.62608535,20.88019584,20.89570038,20.62608535,857.7863145,12.85012184,0,0,0,0,0,0,1341.53227,1341.53227,1341.53227,1341.53227,1341.53227,1341.53227,1341.53227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.15388,0,0
2024-02-28 16:22:39,1109.542019,1014.549701,640.3234763,19.25877031,667.1807569,1040.127956,1040.127956,28.80548715,15.89191077,0,927.429571,927.429571,927.429571,927.429571,927.429571,927.429571,927.429571,927.429571,8.732798275,9.458550081,1.394040805,0.160690333,0,0.759370475,1.44144669,0.080568322,0.040325859,0.240140161,0.040325859,0,0.759370475,0.080568322,1.394040805,0,1.296446913,0,0,1264.56924,4.771099747,976.6496615,0,0,20.59399749,20.82075669,20.8324899,20.59399749,852.1997568,12.68239679,0,0,0,0,0,0,1329.228142,1329.228142,1329.228142,1329.228142,1329.228142,1329.228142,1329.228142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.9394979,0,0
2024-02-28 16:22:40,1100.682264,999.194587,636.7270935,19.46008354,675.5653479,1043.083537,1043.083537,28.47015035,16.17822816,0,931.6824873,931.6824873,931.6824873,931.6824873,931.6824873,931.6824873,931.6824873,931.6824873,8.686952375,9.464969699,1.375290408,0.160164586,0,0.754786855,1.42586012,0.080333359,0.040215462,0.23926969,0.040215462,0,0.754786855,0.080333359,1.375290408,0,1.284385083,0,0,1260.839227,4.872126029,984.106764,0,0,20.55886983,20.75847143,20.76646808,20.55886983,846.5388925,12.51935332,0,0,0,0,0,0,1316.887641,1316.887641,1316.887641,1316.887641,1316.887641,1316.887641,1316.887641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.8688707,0,0
2024-02-28 16:22:41,1091.759735,984.1077409,633.5342563,19.65895989,683.8842478,1045.867527,1045.867527,28.13666309,16.46505271,0,935.7834004,935.7834004,935.7834004,935.7834004,935.7834004,935.7834004,935.7834004,935.7834004,8.646664108,9.469875113,1.356922754,0.15961762,0,0.750131275,1.41031344,0.080087464,0.040099523,0.238368435,0.040099523,0,0.750131275,0.080087464,1.356922754,0,1.272293615,0,0,1256.938054,4.974435739,991.4161492,0,0,20.5207287,20.6933768,20.69767308,20.5207287,840.8063463,12.36104053,0,0,0,0,0,0,1304.515998,1304.515998,1304.515998,1304.515998,1304.515998,1304.515998,1304.515998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.9389936,0,0
2024-02-28 16:22:42,1082.778363,969.2936042,630.7447167,19.85532659,692.1342721,1048.479442,1048.479442,27.80515606,16.75226386,0,939.7312055,939.7312055,939.7312055,939.7312055,939.7312055,939.7312055,939.7312055,939.7312055,8.611928533,9.473270181,1.338943952,0.159049745,0,0.745405941,1.394812925,0.079830783,0.039978113,0.237436888,0.039978113,0,0.745405941,0.079830783,1.338943952,0,1.260177624,0,0,1252.868001,5.077981584,998.5753689,0,0,20.47960155,20.62551065,20.62614411,20.47960155,835.0047672,12.2075055,0,0,0,0,0,0,1292.118452,1292.118452,1292.118452,1292.118452,1292.118452,1292.118452,1292.118452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.1468094,0,0
2024-02-28 16:22:43,1073.7421,954.7564704,628.358062,20.04911205,700.3122705,1050.918869,1050.918869,27.47575894,17.03974111,0,943.5248622,943.5248622,943.5248622,943.5248622,943.5248622,943.5248622,943.5248622,943.5248622,8.582738448,9.47515937,1.321359938,0.158461277,0,0.740613082,1.379364817,0.079563462,0.039851302,0.236475553,0.039851302,0,0.740613082,0.079563462,1.321359938,0,1.248042225,0,0,1248.631411,5.182715855,1005.582041,0,0,20.43551706,20.55491186,20.55192145,20.43551706,829.1368272,12.05879324,0,0,0,0,0,0,1279.700239,1279.700239,1279.700239,1279.700239,1279.700239,1279.700239,1279.700239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.4892107,0,0
2024-02-28 16:22:44,1064.65491,940.5004841,626.3737153,20.24024586,708.4151281,1053.185466,1053.185466,27.14860025,17.32736406,0,947.1633954,947.1633954,947.1633954,947.1633954,947.1633954,947.1633954,947.1633954,947.1633954,8.559084392,9.475547755,1.304176476,0.157852541,0,0.73575495,1.363975326,0.079285654,0.039719165,0.235484945,0.039719165,0,0.73575495,0.079285654,1.304176476,0,1.235892531,0,0,1244.230691,5.288590446,1012.433849,0,0,20.38850503,20.48162038,20.47504639,20.38850503,823.2052209,11.91494675,0,0,0,0,0,0,1267.266596,1267.266596,1267.266596,1267.266596,1267.266596,1267.266596,1267.266596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.9630407,0,0
2024-02-28 16:22:45,1055.520771,926.5296407,624.790936,20.42865883,716.4397664,1055.278962,1055.278962,26.82380738,17.6150125,0,950.6458954,950.6458954,950.6458954,950.6458954,950.6458954,950.6458954,950.6458954,950.6458954,8.540954654,9.474441017,1.287399156,0.157223868,0,0.73083382,1.348650625,0.078997517,0.039581776,0.23446559,0.039581776,0,0.73083382,0.078997517,1.287399156,0,1.223733653,0,0,1239.66831,5.395556874,1019.128547,0,0,20.33859641,20.40567719,20.39556125,20.33859641,817.2126636,11.77600692,0,0,0,0,0,0,1254.822755,1254.822755,1254.822755,1254.822755,1254.822755,1254.822755,1254.822755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.5650945,0,0
